station_id,station_name,map_image_path,satellite_image_path,mobility_score,observed_subway_score,hidden_gap_score,temporal_score,visual_morphology_score,mobility_minus_subway_gap,hidden_demand_reconstruction_score_norm,station_type,hidden_demand_score,hidden_demand_label,confidence,primary_evidence,uses_visual_reasoning,uses_mobility_subway_reasoning,uses_temporal_reasoning,explanation,risk_note,_raw_output,_condition,_model,_station_id,_station_name,_error
2624,상수,images/station_tiles/satellite/2624_상수.png,images/station_tiles/satellite/2624_상수.png,0.392463031022958,0.5421871575717729,0.5079182501926652,0.5135019429905415,0.14423076923076922,0.2700797567322762,0.5421871575717729,normal,2.0,low,4.0,mobility_subway,False,True,True,"The evidence suggests only a limited hidden-demand signal: mobility is moderate, but observed subway usage is also moderate rather than clearly low, and the station is classified as normal. The mobility-minus-subway gap is positive, yet the overall hidden-gap score is only middling, so this looks more like a modest mismatch than a strong unmet transit need. Temporal evidence is near average, and the low visual morphology score does not indicate strong built-form pressure that would independently support hidden demand.","The gap-based inference may overstate unmet demand because the absolute mobility and subway levels are not sharply divergent, and the visual signal is weak.","{""station_name"":""상수"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":4,""primary_evidence"":""mobility_subway"",""uses_visual_reasoning"":false,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""The evidence suggests only a limited hidden-demand signal: mobility is moderate, but observed subway usage is also moderate rather than clearly low, and the station is classified as normal. The mobility-minus-subway gap is positive, yet the overall hidden-gap score is only middling, so this looks more like a modest mismatch than a strong unmet transit need. Temporal evidence is near average, and the low visual morphology score does not indicate strong built-form pressure that would independently support hidden demand."",""risk_note"":""The gap-based inference may overstate unmet demand because the absolute mobility and subway levels are not sharply divergent, and the visual signal is weak.""}",structured_multimodal,gpt-5.4-mini,2624,상수,
2813,강동구청,images/station_tiles/satellite/2813_강동구청.png,images/station_tiles/satellite/2813_강동구청.png,0.397631283936526,0.5836072759149682,0.5146968162090634,0.7389408041404283,0.25961538461538464,0.2754013442581255,0.5836072759149682,normal,2.0,low,2.0,visual,True,False,False,"The image shows a very dense urban fabric with major roads, large residential blocks, civic/sports facilities, and a river-edge transport corridor, which suggests active neighborhood mobility. However, from image-only evidence there is no clear sign of a strong mismatch between local activity and subway provision, so hidden transit demand cannot be strongly inferred. The area appears urban and connected, but the satellite view alone does not indicate under-served subway usage specifically.","This is limited by the absence of actual ridership or temporal mobility data, so the inference may reflect visual density rather than true hidden demand.","{""station_name"":""강동구청"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":2,""primary_evidence"":""visual"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":false,""uses_temporal_reasoning"":false,""explanation"":""The image shows a very dense urban fabric with major roads, large residential blocks, civic/sports facilities, and a river-edge transport corridor, which suggests active neighborhood mobility. However, from image-only evidence there is no clear sign of a strong mismatch between local activity and subway provision, so hidden transit demand cannot be strongly inferred. The area appears urban and connected, but the satellite view alone does not indicate under-served subway usage specifically."",""risk_note"":""This is limited by the absence of actual ridership or temporal mobility data, so the inference may reflect visual density rather than true hidden demand.""}",image_only,gpt-5.4-mini,2813,강동구청,
2813,강동구청,images/station_tiles/satellite/2813_강동구청.png,images/station_tiles/satellite/2813_강동구청.png,0.397631283936526,0.5836072759149682,0.5146968162090634,0.7389408041404283,0.25961538461538464,0.2754013442581255,0.5836072759149682,normal,2.0,low,4.0,mixed,True,True,True,"The area looks densely built and active in parts, with large residential blocks, civic/park amenities, and strong street connectivity, but the visual morphology score is relatively low and does not by itself indicate unusually suppressed subway use. Mobility demand is only moderate, while observed subway activity is actually higher than mobility demand, so the data do not show a strong mismatch consistent with hidden transit demand. The temporal activity score is high, suggesting ongoing activity, but it does not overcome the lack of a clear mobility-minus-subway gap in the hidden-demand direction.","This judgment may understate localized demand because station-level averages can miss peak-hour, feeder-bus, or micro-area effects near the station.","{
  ""station_name"": ""강동구청"",
  ""hidden_demand_score"": 2,
  ""hidden_demand_label"": ""low"",
  ""confidence"": 4,
  ""primary_evidence"": ""mixed"",
  ""uses_visual_reasoning"": true,
  ""uses_mobility_subway_reasoning"": true,
  ""uses_temporal_reasoning"": true,
  ""explanation"": ""The area looks densely built and active in parts, with large residential blocks, civic/park amenities, and strong street connectivity, but the visual morphology score is relatively low and does not by itself indicate unusually suppressed subway use. Mobility demand is only moderate, while observed subway activity is actually higher than mobility demand, so the data do not show a strong mismatch consistent with hidden transit demand. The temporal activity score is high, suggesting ongoing activity, but it does not overcome the lack of a clear mobility-minus-subway gap in the hidden-demand direction."",
  ""risk_note"": ""This judgment may understate localized demand because station-level averages can miss peak-hour, feeder-bus, or micro-area effects near the station.""
}",naive_multimodal,gpt-5.4-mini,2813,강동구청,
2624,상수,images/station_tiles/satellite/2624_상수.png,images/station_tiles/satellite/2624_상수.png,0.392463031022958,0.5421871575717729,0.5079182501926652,0.5135019429905415,0.14423076923076922,0.2700797567322762,0.5421871575717729,normal,2.0,low,2.0,visual,True,False,False,"The image shows a dense urban fabric with tightly packed low-rise buildings, some larger facilities, and a river-adjacent corridor with bridge access, which suggests active neighborhood movement potential. However, because this is image-only and there is no direct evidence of unusually low subway usage relative to demand, the case for hidden public-transit demand is weak. The morphology indicates an established built-up area, but not a clear mismatch between mobility demand and observed subway use.","This inference is limited by the lack of actual mobility or ridership data, so visual density could be mistaken for latent transit demand.","{""station_name"":""상수"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":2,""primary_evidence"":""visual"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":false,""uses_temporal_reasoning"":false,""explanation"":""The image shows a dense urban fabric with tightly packed low-rise buildings, some larger facilities, and a river-adjacent corridor with bridge access, which suggests active neighborhood movement potential. However, because this is image-only and there is no direct evidence of unusually low subway usage relative to demand, the case for hidden public-transit demand is weak. The morphology indicates an established built-up area, but not a clear mismatch between mobility demand and observed subway use."",""risk_note"":""This inference is limited by the lack of actual mobility or ridership data, so visual density could be mistaken for latent transit demand.""}",image_only,gpt-5.4-mini,2624,상수,
2515,마곡,images/station_tiles/satellite/2515_마곡.png,images/station_tiles/satellite/2515_마곡.png,0.3706609499746785,0.5182993644532106,0.4932820489464346,0.8414283917613646,0.22115384615384615,0.2731216614773952,0.5182993644532106,normal,2.0,low,4.0,mobility_subway,False,True,True,"The station shows only a modest mismatch between mobility demand and observed subway activity: mobility is relatively low (0.37) while subway activity is moderate (0.52), and the mobility-minus-subway gap is positive but not large enough to strongly indicate hidden demand. The high temporal activity score (0.84) suggests active movement over time, but it does not clearly translate into suppressed subway usage. With a low visual morphology score and a normal station type, the evidence supports only weak hidden-demand signals rather than a strong unmet transit pattern.","This inference is limited to station-level scores, so the result may miss localized peak-hour or land-use effects that are not captured in the aggregate metrics.","{
  ""station_name"": ""마곡"",
  ""hidden_demand_score"": 2,
  ""hidden_demand_label"": ""low"",
  ""confidence"": 4,
  ""primary_evidence"": ""mobility_subway"",
  ""uses_visual_reasoning"": false,
  ""uses_mobility_subway_reasoning"": true,
  ""uses_temporal_reasoning"": true,
  ""explanation"": ""The station shows only a modest mismatch between mobility demand and observed subway activity: mobility is relatively low (0.37) while subway activity is moderate (0.52), and the mobility-minus-subway gap is positive but not large enough to strongly indicate hidden demand. The high temporal activity score (0.84) suggests active movement over time, but it does not clearly translate into suppressed subway usage. With a low visual morphology score and a normal station type, the evidence supports only weak hidden-demand signals rather than a strong unmet transit pattern."",
  ""risk_note"": ""This inference is limited to station-level scores, so the result may miss localized peak-hour or land-use effects that are not captured in the aggregate metrics.""
}",tabular_only,gpt-5.4-mini,2515,마곡,
2515,마곡,images/station_tiles/satellite/2515_마곡.png,images/station_tiles/satellite/2515_마곡.png,0.3706609499746785,0.5182993644532106,0.4932820489464346,0.8414283917613646,0.22115384615384615,0.2731216614773952,0.5182993644532106,normal,2.0,low,3.0,visual,True,False,False,"The image shows a dense residential fabric with many mid-rise apartment blocks, internal roads, and nearby open/green parcels, suggesting substantial local activity and walk access needs. However, the morphology also looks like a planned neighborhood with organized housing clusters rather than an obviously under-served, transit-poor district, and there is no direct evidence here of heavy mobility demand exceeding subway use. On image-only evidence, hidden public-transit demand appears limited rather than pronounced.","This is based only on visual morphology, so the estimate may miss actual station ridership, bus connectivity, and time-of-day demand patterns.","{
  ""station_name"": ""마곡"",
  ""hidden_demand_score"": 2,
  ""hidden_demand_label"": ""low"",
  ""confidence"": 3,
  ""primary_evidence"": ""visual"",
  ""uses_visual_reasoning"": true,
  ""uses_mobility_subway_reasoning"": false,
  ""uses_temporal_reasoning"": false,
  ""explanation"": ""The image shows a dense residential fabric with many mid-rise apartment blocks, internal roads, and nearby open/green parcels, suggesting substantial local activity and walk access needs. However, the morphology also looks like a planned neighborhood with organized housing clusters rather than an obviously under-served, transit-poor district, and there is no direct evidence here of heavy mobility demand exceeding subway use. On image-only evidence, hidden public-transit demand appears limited rather than pronounced."",
  ""risk_note"": ""This is based only on visual morphology, so the estimate may miss actual station ridership, bus connectivity, and time-of-day demand patterns.""
}",image_only,gpt-5.4-mini,2515,마곡,
4111,신목동,images/station_tiles/satellite/4111_신목동.png,images/station_tiles/satellite/4111_신목동.png,0.3403111043169743,0.8680692526846373,0.49032348188092206,0.5049614753550924,0.23076923076923078,0.3173602273110782,0.8680692526846373,directional_mismatch,2.0,low,4.0,mobility_subway,False,True,True,"The evidence does not strongly support hidden public-transit demand: mobility is modest while observed subway usage is very high, which points more to visible subway demand than unmet demand. The hidden-gap signal is only moderate, and the temporal score is near neutral, so there is no strong inconsistency suggesting that neighborhood movement is being poorly served by transit. Visual morphology is weak and should not outweigh the stronger mobility/subway pattern.","There may be some directional or time-of-day mismatch not fully captured here, so a small amount of hidden demand cannot be ruled out from the aggregate scores alone.","{
  ""station_name"": ""신목동"",
  ""hidden_demand_score"": 2,
  ""hidden_demand_label"": ""low"",
  ""confidence"": 4,
  ""primary_evidence"": ""mobility_subway"",
  ""uses_visual_reasoning"": false,
  ""uses_mobility_subway_reasoning"": true,
  ""uses_temporal_reasoning"": true,
  ""explanation"": ""The evidence does not strongly support hidden public-transit demand: mobility is modest while observed subway usage is very high, which points more to visible subway demand than unmet demand. The hidden-gap signal is only moderate, and the temporal score is near neutral, so there is no strong inconsistency suggesting that neighborhood movement is being poorly served by transit. Visual morphology is weak and should not outweigh the stronger mobility/subway pattern."",
  ""risk_note"": ""There may be some directional or time-of-day mismatch not fully captured here, so a small amount of hidden demand cannot be ruled out from the aggregate scores alone.""
}",structured_multimodal,gpt-5.4-mini,4111,신목동,
338,일원,images/station_tiles/satellite/338_일원.png,images/station_tiles/satellite/338_일원.png,0.3720552751405032,0.04120096427788735,0.49094630627363095,0.3716289121765513,0.5,0.266876666272049,0.04120096427788735,outer_hidden_demand,2.0,low,2.0,visual,True,False,False,"The image shows a mostly residential area with clusters of apartment complexes embedded in hilly, green terrain and limited commercial or employment intensity near the station area. This suggests some local transit demand from residents, but the morphology does not indicate a strong unmet public-transit market or a large mismatch between activity and subway supply. Overall, hidden demand appears low based on the visible urban form alone.","Because this is image-only, the assessment may miss actual commuter flows, school trips, or bus reliance that are not visible from satellite imagery.","{
  ""station_name"": ""일원"",
  ""hidden_demand_score"": 2,
  ""hidden_demand_label"": ""low"",
  ""confidence"": 2,
  ""primary_evidence"": ""visual"",
  ""uses_visual_reasoning"": true,
  ""uses_mobility_subway_reasoning"": false,
  ""uses_temporal_reasoning"": false,
  ""explanation"": ""The image shows a mostly residential area with clusters of apartment complexes embedded in hilly, green terrain and limited commercial or employment intensity near the station area. This suggests some local transit demand from residents, but the morphology does not indicate a strong unmet public-transit market or a large mismatch between activity and subway supply. Overall, hidden demand appears low based on the visible urban form alone."",
  ""risk_note"": ""Because this is image-only, the assessment may miss actual commuter flows, school trips, or bus reliance that are not visible from satellite imagery.""
}",image_only,gpt-5.4-mini,338,일원,
4111,신목동,images/station_tiles/satellite/4111_신목동.png,images/station_tiles/satellite/4111_신목동.png,0.3403111043169743,0.8680692526846373,0.49032348188092206,0.5049614753550924,0.23076923076923078,0.3173602273110782,0.8680692526846373,directional_mismatch,2.0,low,4.0,mobility_subway,False,True,False,"The station shows only limited hidden-demand signal because mobility demand is moderate-low while observed subway activity is very high, which suggests demand is already being captured rather than hidden. The positive mobility-minus-subway gap and directional_mismatch type indicate some imbalance, but the large subway activity score and only middling hidden-gap score point to weak evidence for substantial unmet transit demand.","This inference is based only on station-level scores, so the true neighborhood pattern could differ if the metrics are noisy or defined differently.","{
  ""station_name"": ""신목동"",
  ""hidden_demand_score"": 2,
  ""hidden_demand_label"": ""low"",
  ""confidence"": 4,
  ""primary_evidence"": ""mobility_subway"",
  ""uses_visual_reasoning"": false,
  ""uses_mobility_subway_reasoning"": true,
  ""uses_temporal_reasoning"": false,
  ""explanation"": ""The station shows only limited hidden-demand signal because mobility demand is moderate-low while observed subway activity is very high, which suggests demand is already being captured rather than hidden. The positive mobility-minus-subway gap and directional_mismatch type indicate some imbalance, but the large subway activity score and only middling hidden-gap score point to weak evidence for substantial unmet transit demand."",
  ""risk_note"": ""This inference is based only on station-level scores, so the true neighborhood pattern could differ if the metrics are noisy or defined differently.""
}",tabular_only,gpt-5.4-mini,4111,신목동,
4111,신목동,images/station_tiles/satellite/4111_신목동.png,images/station_tiles/satellite/4111_신목동.png,0.3403111043169743,0.8680692526846373,0.49032348188092206,0.5049614753550924,0.23076923076923078,0.3173602273110782,0.8680692526846373,directional_mismatch,2.0,low,3.0,visual,True,False,False,"The image shows a river crossing/interchange area with major roads, bridges, and some dense surrounding housing, but it does not clearly indicate a strong mismatch between neighborhood activity and subway provision. The built form suggests local movement demand, yet much of the area is infrastructure-dominated rather than a clearly high-intensity commercial or employment center, so any hidden transit demand appears limited. With only imagery, the evidence for substantial under-served subway use is weak.","Because this is image-only, the assessment may miss commuting patterns, bus connectivity, and station ridership that are not visible from the satellite view.","{""station_name"":""신목동"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":3,""primary_evidence"":""visual"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":false,""uses_temporal_reasoning"":false,""explanation"":""The image shows a river crossing/interchange area with major roads, bridges, and some dense surrounding housing, but it does not clearly indicate a strong mismatch between neighborhood activity and subway provision. The built form suggests local movement demand, yet much of the area is infrastructure-dominated rather than a clearly high-intensity commercial or employment center, so any hidden transit demand appears limited. With only imagery, the evidence for substantial under-served subway use is weak."",""risk_note"":""Because this is image-only, the assessment may miss commuting patterns, bus connectivity, and station ridership that are not visible from the satellite view.""}",image_only,gpt-5.4-mini,4111,신목동,
4111,신목동,images/station_tiles/satellite/4111_신목동.png,images/station_tiles/satellite/4111_신목동.png,0.3403111043169743,0.8680692526846373,0.49032348188092206,0.5049614753550924,0.23076923076923078,0.3173602273110782,0.8680692526846373,directional_mismatch,2.0,low,4.0,mobility_subway,True,True,True,"The station shows a notable mobility-minus-subway gap and a directional_mismatch pattern, which could indicate some unmet transit demand, but the overall mobility demand score is still fairly modest while observed subway activity is high. Visually, the area is dominated by river crossings, highways, and infrastructure rather than a clearly dense mixed-use catchment, so the image does not strongly support hidden neighborhood demand. Temporal activity is moderate, reinforcing that this is not a strong hidden-demand case despite the mismatch signal.",The conclusion may be biased by the limited visual sample and by station-level scores that can reflect through-movement or transfer effects rather than local latent demand.,"{
  ""station_name"": ""신목동"",
  ""hidden_demand_score"": 2,
  ""hidden_demand_label"": ""low"",
  ""confidence"": 4,
  ""primary_evidence"": ""mobility_subway"",
  ""uses_visual_reasoning"": true,
  ""uses_mobility_subway_reasoning"": true,
  ""uses_temporal_reasoning"": true,
  ""explanation"": ""The station shows a notable mobility-minus-subway gap and a directional_mismatch pattern, which could indicate some unmet transit demand, but the overall mobility demand score is still fairly modest while observed subway activity is high. Visually, the area is dominated by river crossings, highways, and infrastructure rather than a clearly dense mixed-use catchment, so the image does not strongly support hidden neighborhood demand. Temporal activity is moderate, reinforcing that this is not a strong hidden-demand case despite the mismatch signal."",
  ""risk_note"": ""The conclusion may be biased by the limited visual sample and by station-level scores that can reflect through-movement or transfer effects rather than local latent demand.""
}",naive_multimodal,gpt-5.4-mini,4111,신목동,
2756,신중동,images/station_tiles/satellite/2756_신중동.png,images/station_tiles/satellite/2756_신중동.png,0.3526057356143784,0.5711154941924173,0.47920241874648367,0.9733347066644411,0.2980769230769231,0.2741993485751872,0.5711154941924173,diverse_living_area_hidden,2.0,low,2.0,visual,True,False,False,"The image shows a very dense, fine-grained built-up neighborhood with narrow streets and continuous low-rise development, which suggests some local trip activity and walk-up access needs. However, there is no direct evidence here of a strong mismatch between neighborhood mobility demand and subway usage, and the image alone cannot establish that observed subway use is unusually low. Based on morphology only, hidden transit demand appears limited rather than clearly high.","This judgment is uncertain because the image provides no actual subway ridership or temporal mobility data, so any inference about hidden demand is speculative.","{
  ""station_name"": ""신중동"",
  ""hidden_demand_score"": 2,
  ""hidden_demand_label"": ""low"",
  ""confidence"": 2,
  ""primary_evidence"": ""visual"",
  ""uses_visual_reasoning"": true,
  ""uses_mobility_subway_reasoning"": false,
  ""uses_temporal_reasoning"": false,
  ""explanation"": ""The image shows a very dense, fine-grained built-up neighborhood with narrow streets and continuous low-rise development, which suggests some local trip activity and walk-up access needs. However, there is no direct evidence here of a strong mismatch between neighborhood mobility demand and subway usage, and the image alone cannot establish that observed subway use is unusually low. Based on morphology only, hidden transit demand appears limited rather than clearly high."",
  ""risk_note"": ""This judgment is uncertain because the image provides no actual subway ridership or temporal mobility data, so any inference about hidden demand is speculative.""
}",image_only,gpt-5.4-mini,2756,신중동,
4106,양천향교,images/station_tiles/satellite/4106_양천향교.png,images/station_tiles/satellite/4106_양천향교.png,0.3189592553545918,0.8669734823580978,0.4466542640177725,0.406489163668636,0.41346153846153844,0.2685710558689385,0.8669734823580978,directional_mismatch,2.0,low,4.0,mobility_subway,False,True,False,"The station shows relatively low mobility demand alongside high observed subway activity, which argues against strong hidden public-transit demand. Although the gap metrics indicate some mismatch, the directionality is not consistent with a clear unmet-demand pattern; instead, subway usage appears to be comparatively strong relative to neighborhood mobility. Visual morphology and temporal activity are only moderate and do not materially change this interpretation.","This assessment relies on station-level scores only, so the mismatch may reflect measurement noise, trip-purpose composition, or local network effects rather than true latent demand.","{
  ""station_name"": ""양천향교"",
  ""hidden_demand_score"": 2,
  ""hidden_demand_label"": ""low"",
  ""confidence"": 4,
  ""primary_evidence"": ""mobility_subway"",
  ""uses_visual_reasoning"": false,
  ""uses_mobility_subway_reasoning"": true,
  ""uses_temporal_reasoning"": false,
  ""explanation"": ""The station shows relatively low mobility demand alongside high observed subway activity, which argues against strong hidden public-transit demand. Although the gap metrics indicate some mismatch, the directionality is not consistent with a clear unmet-demand pattern; instead, subway usage appears to be comparatively strong relative to neighborhood mobility. Visual morphology and temporal activity are only moderate and do not materially change this interpretation."",
  ""risk_note"": ""This assessment relies on station-level scores only, so the mismatch may reflect measurement noise, trip-purpose composition, or local network effects rather than true latent demand.""
}",tabular_only,gpt-5.4-mini,4106,양천향교,
4106,양천향교,images/station_tiles/satellite/4106_양천향교.png,images/station_tiles/satellite/4106_양천향교.png,0.3189592553545918,0.8669734823580978,0.4466542640177725,0.406489163668636,0.41346153846153844,0.2685710558689385,0.8669734823580978,directional_mismatch,2.0,low,4.0,mobility_subway,False,True,True,"The evidence points to low hidden public-transit demand: overall mobility is modest, while observed subway usage is very high, so there is not a strong mismatch suggesting unmet demand. The hidden-gap measure is only moderate and the station is labeled directional_mismatch, but the dominant pattern is that subway usage already appears to be capturing the area’s demand rather than missing it. Temporal and visual signals are both moderate and do not override the mobility-subway consistency.",The conclusion depends on the supplied scores and may miss localized peak-period or last-mile demand that is not visible in aggregate metrics.,"{""station_name"":""양천향교"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":4,""primary_evidence"":""mobility_subway"",""uses_visual_reasoning"":false,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""The evidence points to low hidden public-transit demand: overall mobility is modest, while observed subway usage is very high, so there is not a strong mismatch suggesting unmet demand. The hidden-gap measure is only moderate and the station is labeled directional_mismatch, but the dominant pattern is that subway usage already appears to be capturing the area’s demand rather than missing it. Temporal and visual signals are both moderate and do not override the mobility-subway consistency."",""risk_note"":""The conclusion depends on the supplied scores and may miss localized peak-period or last-mile demand that is not visible in aggregate metrics.""}",structured_multimodal,gpt-5.4-mini,4106,양천향교,
4106,양천향교,images/station_tiles/satellite/4106_양천향교.png,images/station_tiles/satellite/4106_양천향교.png,0.3189592553545918,0.8669734823580978,0.4466542640177725,0.406489163668636,0.41346153846153844,0.2685710558689385,0.8669734823580978,directional_mismatch,2.0,low,2.0,visual,True,False,False,"The image shows a river-adjacent area with a mix of dense apartment clusters, some industrial/utility land, roads, and large open spaces, but the morphology alone does not clearly indicate strong unmet transit demand. There is visible urban fabric near the station area, yet no direct sign of a major mismatch between neighborhood activity and subway provision can be inferred from imagery alone. Given the river barrier and surrounding development, some transit need is plausible, but the evidence for hidden demand remains weak.","This is image-only and cannot verify actual ridership, so the judgment may be biased by visual density or by missing nearby bus and station-access context.","{""station_name"":""양천향교"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":2,""primary_evidence"":""visual"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":false,""uses_temporal_reasoning"":false,""explanation"":""The image shows a river-adjacent area with a mix of dense apartment clusters, some industrial/utility land, roads, and large open spaces, but the morphology alone does not clearly indicate strong unmet transit demand. There is visible urban fabric near the station area, yet no direct sign of a major mismatch between neighborhood activity and subway provision can be inferred from imagery alone. Given the river barrier and surrounding development, some transit need is plausible, but the evidence for hidden demand remains weak."",""risk_note"":""This is image-only and cannot verify actual ridership, so the judgment may be biased by visual density or by missing nearby bus and station-access context.""}",image_only,gpt-5.4-mini,4106,양천향교,
4106,양천향교,images/station_tiles/satellite/4106_양천향교.png,images/station_tiles/satellite/4106_양천향교.png,0.3189592553545918,0.8669734823580978,0.4466542640177725,0.406489163668636,0.41346153846153844,0.2685710558689385,0.8669734823580978,directional_mismatch,2.0,low,4.0,mobility_subway,True,True,True,"The station shows some mismatch between mobility demand and subway activity, but it does not look like strong hidden demand. Mobility demand is relatively low while observed subway activity is high, which argues against substantial unmet transit need; the hidden gap is only moderate. Visually, the area appears mixed-use with large open space, infrastructure corridors, and residential clusters rather than an obviously transit-starved dense core, so morphology only weakly supports hidden demand. The temporal score is also modest, suggesting activity is not especially intense or persistent enough to imply large suppressed subway use.",This inference may understate localized demand because satellite imagery and aggregate scores can miss short-range pedestrian flows or bus-transfer effects.,"{""station_name"":""양천향교"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":4,""primary_evidence"":""mobility_subway"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""The station shows some mismatch between mobility demand and subway activity, but it does not look like strong hidden demand. Mobility demand is relatively low while observed subway activity is high, which argues against substantial unmet transit need; the hidden gap is only moderate. Visually, the area appears mixed-use with large open space, infrastructure corridors, and residential clusters rather than an obviously transit-starved dense core, so morphology only weakly supports hidden demand. The temporal score is also modest, suggesting activity is not especially intense or persistent enough to imply large suppressed subway use."",""risk_note"":""This inference may understate localized demand because satellite imagery and aggregate scores can miss short-range pedestrian flows or bus-transfer effects.""}",naive_multimodal,gpt-5.4-mini,4106,양천향교,
4710,정릉,images/station_tiles/satellite/4710_정릉.png,images/station_tiles/satellite/4710_정릉.png,0.2957096171386302,0.9993425378040762,0.42426690003541273,0.7808445625156314,0.2403846153846154,0.2686439499689728,0.9993425378040762,directional_mismatch,2.0,low,4.0,mobility_subway,False,True,True,"The station shows relatively low mobility demand compared with very high observed subway activity, which argues against strong hidden public-transit demand. The mobility-minus-subway gap is positive but modest, and the hidden gap score is only moderate, so the pattern suggests some mismatch rather than a clear unmet-demand signal. Temporal activity is fairly high, indicating active usage over time, but it does not outweigh the fact that observed subway use is already strong relative to neighborhood mobility.","This inference is limited by station-level metrics only, so the apparent mismatch may reflect measurement scale differences or directional effects rather than true latent demand.","{""station_name"":""정릉"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":4,""primary_evidence"":""mobility_subway"",""uses_visual_reasoning"":false,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""The station shows relatively low mobility demand compared with very high observed subway activity, which argues against strong hidden public-transit demand. The mobility-minus-subway gap is positive but modest, and the hidden gap score is only moderate, so the pattern suggests some mismatch rather than a clear unmet-demand signal. Temporal activity is fairly high, indicating active usage over time, but it does not outweigh the fact that observed subway use is already strong relative to neighborhood mobility."",""risk_note"":""This inference is limited by station-level metrics only, so the apparent mismatch may reflect measurement scale differences or directional effects rather than true latent demand.""}",tabular_only,gpt-5.4-mini,4710,정릉,
4710,정릉,images/station_tiles/satellite/4710_정릉.png,images/station_tiles/satellite/4710_정릉.png,0.2957096171386302,0.9993425378040762,0.42426690003541273,0.7808445625156314,0.2403846153846154,0.2686439499689728,0.9993425378040762,directional_mismatch,2.0,low,4.0,mobility_subway,False,True,True,"Mobility demand appears modest while observed subway use is very high, which weakens the case for hidden public-transit demand. The hidden-gap signal is only moderate and does not outweigh the strong subway-usage evidence, even though temporal patterns suggest some activity variation. Overall, this looks more like a station with visible subway usage than a neighborhood with unmet transit demand.",The conclusion may be biased by the aggregated scores and could miss localized peak-period or directional demand not captured in the summary.,"{""station_name"":""정릉"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":4,""primary_evidence"":""mobility_subway"",""uses_visual_reasoning"":false,""uses_mobility_subway_reasoning"":true,""uses_temporal_reasoning"":true,""explanation"":""Mobility demand appears modest while observed subway use is very high, which weakens the case for hidden public-transit demand. The hidden-gap signal is only moderate and does not outweigh the strong subway-usage evidence, even though temporal patterns suggest some activity variation. Overall, this looks more like a station with visible subway usage than a neighborhood with unmet transit demand."",""risk_note"":""The conclusion may be biased by the aggregated scores and could miss localized peak-period or directional demand not captured in the summary.""}",structured_multimodal,gpt-5.4-mini,4710,정릉,
4710,정릉,images/station_tiles/satellite/4710_정릉.png,images/station_tiles/satellite/4710_정릉.png,0.2957096171386302,0.9993425378040762,0.42426690003541273,0.7808445625156314,0.2403846153846154,0.2686439499689728,0.9993425378040762,directional_mismatch,2.0,low,2.0,visual,True,False,False,"The image shows a dense hillside residential area with winding roads and large built-up blocks, which suggests local activity and walking/catchment demand, but the setting also appears strongly constrained by steep terrain and fragmented access, making it less likely to imply substantial unmet subway demand by itself. Because no subway-ridership or broader mobility data are provided, there is only limited basis to infer a mismatch between neighborhood demand and observed transit use, so hidden demand is assessed as low.","This inference is based only on visual morphology, so it may miss actual commuting patterns, bus connectivity, or station usage not visible in the image.","{""station_name"":""정릉"",""hidden_demand_score"":2,""hidden_demand_label"":""low"",""confidence"":2,""primary_evidence"":""visual"",""uses_visual_reasoning"":true,""uses_mobility_subway_reasoning"":false,""uses_temporal_reasoning"":false,""explanation"":""The image shows a dense hillside residential area with winding roads and large built-up blocks, which suggests local activity and walking/catchment demand, but the setting also appears strongly constrained by steep terrain and fragmented access, making it less likely to imply substantial unmet subway demand by itself. Because no subway-ridership or broader mobility data are provided, there is only limited basis to infer a mismatch between neighborhood demand and observed transit use, so hidden demand is assessed as low."",""risk_note"":""This inference is based only on visual morphology, so it may miss actual commuting patterns, bus connectivity, or station usage not visible in the image.""}",image_only,gpt-5.4-mini,4710,정릉,
